Species	IMGT.GENE.DB	locus	region	functional	chr.order
Oryctolagus cuniculus functional	IGHV1S57	IGH	V	TRUE	2543
Oryctolagus cuniculus functional	IGHV1S58	IGH	V	TRUE	2544
Oryctolagus cuniculus functional	IGHV1S59	IGH	V	TRUE	2545
Oryctolagus cuniculus non-functional	IGHV1S6	IGH	V	FALSE	2546
Oryctolagus cuniculus functional	IGHV1S60	IGH	V	TRUE	2547
Oryctolagus cuniculus functional	IGHV1S61	IGH	V	TRUE	2548
Oryctolagus cuniculus functional	IGHV1S62	IGH	V	TRUE	2549
Oryctolagus cuniculus functional	IGHV1S63	IGH	V	TRUE	2550
Oryctolagus cuniculus functional	IGHV1S64	IGH	V	TRUE	2551
Oryctolagus cuniculus functional	IGHV1S65	IGH	V	TRUE	2552
Oryctolagus cuniculus functional	IGHV1S66	IGH	V	TRUE	2553
Oryctolagus cuniculus functional	IGHV1S67	IGH	V	TRUE	2554
Oryctolagus cuniculus functional	IGHV1S68	IGH	V	TRUE	2555
Oryctolagus cuniculus functional	IGHV1S69	IGH	V	TRUE	2556
Oryctolagus cuniculus functional	IGHV1S7	IGH	V	TRUE	2557
Oryctolagus cuniculus functional	IGHV1S8	IGH	V	TRUE	2558
Oryctolagus cuniculus non-functional	IGHV1S9	IGH	V	FALSE	2559
Oryctolagus cuniculus functional	IGKJ1-1	IGK	J	TRUE	2560
Oryctolagus cuniculus functional	IGKJ1-2	IGK	J	TRUE	2561
Oryctolagus cuniculus non-functional	IGKJ1-3	IGK	J	FALSE	2562
Oryctolagus cuniculus non-functional	IGKJ1-4	IGK	J	FALSE	2563
Oryctolagus cuniculus non-functional	IGKJ1-5	IGK	J	FALSE	2564
Oryctolagus cuniculus functional	IGKJ2-1	IGK	J	TRUE	2565
Oryctolagus cuniculus functional	IGKJ2-2	IGK	J	TRUE	2566
Oryctolagus cuniculus functional	IGKJ2-3	IGK	J	TRUE	2567
Oryctolagus cuniculus functional	IGKV1S1	IGK	V	TRUE	2568
Oryctolagus cuniculus functional	IGKV1S10	IGK	V	TRUE	2569
Oryctolagus cuniculus functional	IGKV1S11	IGK	V	TRUE	2570
Oryctolagus cuniculus functional	IGKV1S12	IGK	V	TRUE	2571
Oryctolagus cuniculus non-functional	IGKV1S13	IGK	V	FALSE	2572
Oryctolagus cuniculus functional	IGKV1S14	IGK	V	TRUE	2573
Oryctolagus cuniculus functional	IGKV1S15	IGK	V	TRUE	2574
Oryctolagus cuniculus functional	IGKV1S16	IGK	V	TRUE	2575
Oryctolagus cuniculus functional	IGKV1S17	IGK	V	TRUE	2576
Oryctolagus cuniculus functional	IGKV1S18	IGK	V	TRUE	2577
Oryctolagus cuniculus functional	IGKV1S19	IGK	V	TRUE	2578
Oryctolagus cuniculus functional	IGKV1S2	IGK	V	TRUE	2579
Oryctolagus cuniculus functional	IGKV1S20	IGK	V	TRUE	2580
Oryctolagus cuniculus functional	IGKV1S21	IGK	V	TRUE	2581
Oryctolagus cuniculus functional	IGKV1S22	IGK	V	TRUE	2582
Oryctolagus cuniculus functional	IGKV1S23	IGK	V	TRUE	2583
Oryctolagus cuniculus functional	IGKV1S24	IGK	V	TRUE	2584
Oryctolagus cuniculus functional	IGKV1S25	IGK	V	TRUE	2585
Oryctolagus cuniculus functional	IGKV1S26	IGK	V	TRUE	2586
Oryctolagus cuniculus non-functional	IGKV1S27	IGK	V	FALSE	2587
Oryctolagus cuniculus non-functional	IGKV1S28	IGK	V	FALSE	2588
Oryctolagus cuniculus non-functional	IGKV1S29	IGK	V	FALSE	2589
Oryctolagus cuniculus functional	IGKV1S3	IGK	V	TRUE	2590
Oryctolagus cuniculus non-functional	IGKV1S30	IGK	V	FALSE	2591
Oryctolagus cuniculus non-functional	IGKV1S31	IGK	V	FALSE	2592
Oryctolagus cuniculus non-functional	IGKV1S32	IGK	V	FALSE	2593
Oryctolagus cuniculus non-functional	IGKV1S33	IGK	V	FALSE	2594
Oryctolagus cuniculus non-functional	IGKV1S34	IGK	V	FALSE	2595
Oryctolagus cuniculus non-functional	IGKV1S35	IGK	V	FALSE	2596
Oryctolagus cuniculus non-functional	IGKV1S36	IGK	V	FALSE	2597
Oryctolagus cuniculus non-functional	IGKV1S37	IGK	V	FALSE	2598
Oryctolagus cuniculus non-functional	IGKV1S38	IGK	V	FALSE	2599
Oryctolagus cuniculus non-functional	IGKV1S39	IGK	V	FALSE	2600
Oryctolagus cuniculus non-functional	IGKV1S4	IGK	V	FALSE	2601
Oryctolagus cuniculus non-functional	IGKV1S40	IGK	V	FALSE	2602
Oryctolagus cuniculus non-functional	IGKV1S41	IGK	V	FALSE	2603
Oryctolagus cuniculus non-functional	IGKV1S42	IGK	V	FALSE	2604
Oryctolagus cuniculus non-functional	IGKV1S43	IGK	V	FALSE	2605
Oryctolagus cuniculus non-functional	IGKV1S44	IGK	V	FALSE	2606
Oryctolagus cuniculus non-functional	IGKV1S45	IGK	V	FALSE	2607
Oryctolagus cuniculus non-functional	IGKV1S46	IGK	V	FALSE	2608
Oryctolagus cuniculus non-functional	IGKV1S47	IGK	V	FALSE	2609
Oryctolagus cuniculus non-functional	IGKV1S48	IGK	V	FALSE	2610
Oryctolagus cuniculus non-functional	IGKV1S49	IGK	V	FALSE	2611
Oryctolagus cuniculus functional	IGKV1S5	IGK	V	TRUE	2612
Oryctolagus cuniculus non-functional	IGKV1S50	IGK	V	FALSE	2613
Oryctolagus cuniculus non-functional	IGKV1S51	IGK	V	FALSE	2614
Oryctolagus cuniculus non-functional	IGKV1S52	IGK	V	FALSE	2615
Oryctolagus cuniculus non-functional	IGKV1S53	IGK	V	FALSE	2616
Oryctolagus cuniculus non-functional	IGKV1S54	IGK	V	FALSE	2617
Oryctolagus cuniculus non-functional	IGKV1S55	IGK	V	FALSE	2618
Oryctolagus cuniculus non-functional	IGKV1S56	IGK	V	FALSE	2619
Oryctolagus cuniculus non-functional	IGKV1S57	IGK	V	FALSE	2620
Oryctolagus cuniculus non-functional	IGKV1S58	IGK	V	FALSE	2621
Oryctolagus cuniculus non-functional	IGKV1S59	IGK	V	FALSE	2622
Oryctolagus cuniculus functional	IGKV1S6	IGK	V	TRUE	2623
Oryctolagus cuniculus non-functional	IGKV1S60	IGK	V	FALSE	2624
Oryctolagus cuniculus non-functional	IGKV1S61	IGK	V	FALSE	2625
Oryctolagus cuniculus non-functional	IGKV1S62	IGK	V	FALSE	2626
Oryctolagus cuniculus non-functional	IGKV1S63	IGK	V	FALSE	2627
Oryctolagus cuniculus non-functional	IGKV1S64	IGK	V	FALSE	2628
Oryctolagus cuniculus non-functional	IGKV1S65	IGK	V	FALSE	2629
Oryctolagus cuniculus non-functional	IGKV1S66	IGK	V	FALSE	2630
Oryctolagus cuniculus non-functional	IGKV1S67	IGK	V	FALSE	2631
Oryctolagus cuniculus non-functional	IGKV1S68	IGK	V	FALSE	2632
Oryctolagus cuniculus functional	IGKV1S7	IGK	V	TRUE	2633
Oryctolagus cuniculus functional	IGKV1S8	IGK	V	TRUE	2634
Oryctolagus cuniculus functional	IGKV1S9	IGK	V	TRUE	2635
Oryctolagus cuniculus non-functional	IGLJ1	IGL	J	FALSE	2636
Oryctolagus cuniculus non-functional	IGLJ3	IGL	J	FALSE	2637
Oryctolagus cuniculus functional	IGLJ5	IGL	J	TRUE	2638
Oryctolagus cuniculus functional	IGLJ6	IGL	J	TRUE	2639
Oryctolagus cuniculus non-functional	IGLV1S1	IGL	V	FALSE	2640
Oryctolagus cuniculus non-functional	IGLV1S2	IGL	V	FALSE	2641
Oryctolagus cuniculus non-functional	IGLV1S3	IGL	V	FALSE	2642
Oryctolagus cuniculus functional	IGLV2S1	IGL	V	TRUE	2643
Oryctolagus cuniculus functional	IGLV2S2	IGL	V	TRUE	2644
Oryctolagus cuniculus non-functional	IGLV2S3	IGL	V	FALSE	2645
Oryctolagus cuniculus non-functional	IGLV2S4	IGL	V	FALSE	2646
Oryctolagus cuniculus non-functional	IGLV2S5	IGL	V	FALSE	2647
Oryctolagus cuniculus non-functional	IGLV3S1	IGL	V	FALSE	2648
Oryctolagus cuniculus non-functional	IGLV3S10	IGL	V	FALSE	2649
Oryctolagus cuniculus functional	IGLV3S2	IGL	V	TRUE	2650
Oryctolagus cuniculus non-functional	IGLV3S3	IGL	V	FALSE	2651
Oryctolagus cuniculus non-functional	IGLV3S4	IGL	V	FALSE	2652
Oryctolagus cuniculus non-functional	IGLV3S5	IGL	V	FALSE	2653
Oryctolagus cuniculus functional	IGLV3S6	IGL	V	TRUE	2654
Oryctolagus cuniculus functional	IGLV3S7	IGL	V	TRUE	2655
Oryctolagus cuniculus non-functional	IGLV3S8	IGL	V	FALSE	2656
Oryctolagus cuniculus functional	IGLV3S9	IGL	V	TRUE	2657
Oryctolagus cuniculus non-functional	IGLV4S1	IGL	V	FALSE	2658
Oryctolagus cuniculus non-functional	IGLV4S2	IGL	V	FALSE	2659
Oryctolagus cuniculus functional	IGLV4S3	IGL	V	TRUE	2660
Oryctolagus cuniculus functional	IGLV4S4	IGL	V	TRUE	2661
Oryctolagus cuniculus non-functional	IGLV4S5	IGL	V	FALSE	2662
Oryctolagus cuniculus non-functional	IGLV4S6	IGL	V	FALSE	2663
Oryctolagus cuniculus non-functional	IGLV4S7	IGL	V	FALSE	2664
Oryctolagus cuniculus functional	IGLV5S1	IGL	V	TRUE	2665
Oryctolagus cuniculus functional	IGLV5S10	IGL	V	TRUE	2666
Oryctolagus cuniculus functional	IGLV5S2	IGL	V	TRUE	2667
Oryctolagus cuniculus functional	IGLV5S3	IGL	V	TRUE	2668
Oryctolagus cuniculus non-functional	IGLV5S4	IGL	V	FALSE	2669
Oryctolagus cuniculus functional	IGLV5S5	IGL	V	TRUE	2670
Oryctolagus cuniculus functional	IGLV5S6	IGL	V	TRUE	2671
Oryctolagus cuniculus non-functional	IGLV5S7	IGL	V	FALSE	2672
Oryctolagus cuniculus non-functional	IGLV5S8	IGL	V	FALSE	2673
Oryctolagus cuniculus functional	IGLV5S9	IGL	V	TRUE	2674
Oryctolagus cuniculus functional	IGLV6S1	IGL	V	TRUE	2675
Oryctolagus cuniculus non-functional	IGLV6S2	IGL	V	FALSE	2676
Oryctolagus cuniculus functional	IGLV6S3	IGL	V	TRUE	2677
Oryctolagus cuniculus non-functional	IGLV6S4	IGL	V	FALSE	2678
Oryctolagus cuniculus functional	IGLV6S5	IGL	V	TRUE	2679
Oryctolagus cuniculus functional	IGLV6S6	IGL	V	TRUE	2680
Oryctolagus cuniculus functional	IGLV6S7	IGL	V	TRUE	2681
Oryctolagus cuniculus non-functional	IGLV7S1	IGL	V	FALSE	2682
Rattus norvegicus functional	IGHD	IGH	D	TRUE	2683
Rattus norvegicus functional	IGHD1-1	IGH	D	TRUE	2684
Rattus norvegicus functional	IGHD1-2	IGH	D	TRUE	2685
Rattus norvegicus functional	IGHD1-3	IGH	D	TRUE	2686
Rattus norvegicus functional	IGHD1-4	IGH	D	TRUE	2687
Rattus norvegicus functional	IGHD1-5	IGH	D	TRUE	2688
Rattus norvegicus functional	IGHD1-6	IGH	D	TRUE	2689
Rattus norvegicus functional	IGHD1-7	IGH	D	TRUE	2690
Rattus norvegicus functional	IGHD1-8	IGH	D	TRUE	2691
Rattus norvegicus non-functional	IGHD2-1	IGH	D	FALSE	2692
Rattus norvegicus non-functional	IGHD2-2	IGH	D	FALSE	2693
Rattus norvegicus non-functional	IGHD2-3	IGH	D	FALSE	2694
Rattus norvegicus non-functional	IGHD3-1	IGH	D	FALSE	2695
Rattus norvegicus non-functional	IGHD3-2	IGH	D	FALSE	2696
Rattus norvegicus non-functional	IGHD3-3	IGH	D	FALSE	2697
Rattus norvegicus non-functional	IGHD3-4	IGH	D	FALSE	2698
Rattus norvegicus functional	IGHD4-1	IGH	D	TRUE	2699
Rattus norvegicus functional	IGHD4-2	IGH	D	TRUE	2700
Rattus norvegicus functional	IGHD4-3	IGH	D	TRUE	2701
Rattus norvegicus functional	IGHD4-4	IGH	D	TRUE	2702
Rattus norvegicus functional	IGHD5-1	IGH	D	TRUE	2703
Rattus norvegicus functional	IGHJ1	IGH	J	TRUE	2704
Rattus norvegicus functional	IGHJ2	IGH	J	TRUE	2705
Rattus norvegicus functional	IGHJ3	IGH	J	TRUE	2706
Rattus norvegicus functional	IGHJ4	IGH	J	TRUE	2707
Rattus norvegicus non-functional	IGHV10S1	IGH	V	FALSE	2708
Rattus norvegicus non-functional	IGHV10S10	IGH	V	FALSE	2709
Rattus norvegicus non-functional	IGHV10S11	IGH	V	FALSE	2710
Rattus norvegicus non-functional	IGHV10S12	IGH	V	FALSE	2711
Rattus norvegicus functional	IGHV10S13	IGH	V	TRUE	2712
Rattus norvegicus non-functional	IGHV10S14	IGH	V	FALSE	2713
Rattus norvegicus non-functional	IGHV10S15	IGH	V	FALSE	2714
Rattus norvegicus non-functional	IGHV10S16	IGH	V	FALSE	2715
Rattus norvegicus non-functional	IGHV10S17	IGH	V	FALSE	2716
Rattus norvegicus non-functional	IGHV10S18	IGH	V	FALSE	2717
Rattus norvegicus non-functional	IGHV10S19	IGH	V	FALSE	2718
Rattus norvegicus non-functional	IGHV10S2	IGH	V	FALSE	2719
Rattus norvegicus non-functional	IGHV10S3	IGH	V	FALSE	2720
Rattus norvegicus non-functional	IGHV10S4	IGH	V	FALSE	2721
Rattus norvegicus non-functional	IGHV10S5	IGH	V	FALSE	2722
Rattus norvegicus non-functional	IGHV10S6	IGH	V	FALSE	2723
Rattus norvegicus non-functional	IGHV10S7	IGH	V	FALSE	2724
Rattus norvegicus functional	IGHV10S8	IGH	V	TRUE	2725
Rattus norvegicus non-functional	IGHV10S9	IGH	V	FALSE	2726
Rattus norvegicus functional	IGHV11S1	IGH	V	TRUE	2727
Rattus norvegicus functional	IGHV11S10	IGH	V	TRUE	2728
Rattus norvegicus non-functional	IGHV11S11	IGH	V	FALSE	2729
Rattus norvegicus non-functional	IGHV11S12	IGH	V	FALSE	2730
Rattus norvegicus functional	IGHV11S2	IGH	V	TRUE	2731
Rattus norvegicus functional	IGHV11S3	IGH	V	TRUE	2732
Rattus norvegicus non-functional	IGHV11S4	IGH	V	FALSE	2733
Rattus norvegicus non-functional	IGHV11S5	IGH	V	FALSE	2734
Rattus norvegicus non-functional	IGHV11S6	IGH	V	FALSE	2735
Rattus norvegicus functional	IGHV11S7	IGH	V	TRUE	2736
Rattus norvegicus non-functional	IGHV11S8	IGH	V	FALSE	2737
Rattus norvegicus non-functional	IGHV11S9	IGH	V	FALSE	2738
Rattus norvegicus non-functional	IGHV12S1	IGH	V	FALSE	2739
Rattus norvegicus functional	IGHV12S2	IGH	V	TRUE	2740
Rattus norvegicus non-functional	IGHV12S3	IGH	V	FALSE	2741
Rattus norvegicus non-functional	IGHV15S1	IGH	V	FALSE	2742
Rattus norvegicus non-functional	IGHV1S1	IGH	V	FALSE	2743
Rattus norvegicus non-functional	IGHV1S10	IGH	V	FALSE	2744
Rattus norvegicus non-functional	IGHV1S11	IGH	V	FALSE	2745
Rattus norvegicus non-functional	IGHV1S12	IGH	V	FALSE	2746
Rattus norvegicus functional	IGHV1S13	IGH	V	TRUE	2747
Rattus norvegicus non-functional	IGHV1S14	IGH	V	FALSE	2748
Rattus norvegicus functional	IGHV1S15	IGH	V	TRUE	2749
Rattus norvegicus functional	IGHV1S16	IGH	V	TRUE	2750
Rattus norvegicus functional	IGHV1S17	IGH	V	TRUE	2751
Rattus norvegicus non-functional	IGHV1S18	IGH	V	FALSE	2752
Rattus norvegicus non-functional	IGHV1S19	IGH	V	FALSE	2753
Rattus norvegicus non-functional	IGHV1S2	IGH	V	FALSE	2754
Rattus norvegicus functional	IGHV1S20	IGH	V	TRUE	2755
Rattus norvegicus non-functional	IGHV1S21	IGH	V	FALSE	2756
Rattus norvegicus functional	IGHV1S22	IGH	V	TRUE	2757
Rattus norvegicus functional	IGHV1S23	IGH	V	TRUE	2758
Rattus norvegicus non-functional	IGHV1S24	IGH	V	FALSE	2759
Rattus norvegicus non-functional	IGHV1S25	IGH	V	FALSE	2760
Rattus norvegicus non-functional	IGHV1S26	IGH	V	FALSE	2761
Rattus norvegicus functional	IGHV1S27	IGH	V	TRUE	2762
Rattus norvegicus functional	IGHV1S28	IGH	V	TRUE	2763
Rattus norvegicus functional	IGHV1S29	IGH	V	TRUE	2764
Rattus norvegicus non-functional	IGHV1S3	IGH	V	FALSE	2765
Rattus norvegicus non-functional	IGHV1S30	IGH	V	FALSE	2766
Rattus norvegicus functional	IGHV1S31	IGH	V	TRUE	2767
Rattus norvegicus non-functional	IGHV1S32	IGH	V	FALSE	2768
Rattus norvegicus non-functional	IGHV1S33	IGH	V	FALSE	2769
Rattus norvegicus non-functional	IGHV1S34	IGH	V	FALSE	2770
Rattus norvegicus non-functional	IGHV1S35	IGH	V	FALSE	2771
Rattus norvegicus non-functional	IGHV1S36	IGH	V	FALSE	2772
Rattus norvegicus non-functional	IGHV1S37	IGH	V	FALSE	2773
Rattus norvegicus functional	IGHV1S38	IGH	V	TRUE	2774
Rattus norvegicus functional	IGHV1S39	IGH	V	TRUE	2775
Rattus norvegicus non-functional	IGHV1S4	IGH	V	FALSE	2776
Rattus norvegicus non-functional	IGHV1S40	IGH	V	FALSE	2777
Rattus norvegicus functional	IGHV1S41	IGH	V	TRUE	2778
Rattus norvegicus non-functional	IGHV1S42	IGH	V	FALSE	2779
Rattus norvegicus non-functional	IGHV1S43	IGH	V	FALSE	2780
Rattus norvegicus non-functional	IGHV1S44	IGH	V	FALSE	2781
Rattus norvegicus functional	IGHV1S45	IGH	V	TRUE	2782
Rattus norvegicus non-functional	IGHV1S46	IGH	V	FALSE	2783
Rattus norvegicus functional	IGHV1S47	IGH	V	TRUE	2784
Rattus norvegicus functional	IGHV1S48	IGH	V	TRUE	2785
Rattus norvegicus non-functional	IGHV1S49	IGH	V	FALSE	2786
Rattus norvegicus non-functional	IGHV1S5	IGH	V	FALSE	2787
Rattus norvegicus non-functional	IGHV1S50	IGH	V	FALSE	2788
Rattus norvegicus functional	IGHV1S51	IGH	V	TRUE	2789
Rattus norvegicus non-functional	IGHV1S52	IGH	V	FALSE	2790
Rattus norvegicus non-functional	IGHV1S53	IGH	V	FALSE	2791
Rattus norvegicus non-functional	IGHV1S54	IGH	V	FALSE	2792
Rattus norvegicus non-functional	IGHV1S55	IGH	V	FALSE	2793
Rattus norvegicus non-functional	IGHV1S56	IGH	V	FALSE	2794
Rattus norvegicus functional	IGHV1S57	IGH	V	TRUE	2795
Rattus norvegicus non-functional	IGHV1S58	IGH	V	FALSE	2796
Rattus norvegicus non-functional	IGHV1S59	IGH	V	FALSE	2797
Rattus norvegicus functional	IGHV1S6	IGH	V	TRUE	2798
Rattus norvegicus non-functional	IGHV1S60	IGH	V	FALSE	2799
Rattus norvegicus non-functional	IGHV1S61	IGH	V	FALSE	2800
Rattus norvegicus functional	IGHV1S62	IGH	V	TRUE	2801
Rattus norvegicus non-functional	IGHV1S63	IGH	V	FALSE	2802
Rattus norvegicus non-functional	IGHV1S64	IGH	V	FALSE	2803
Rattus norvegicus non-functional	IGHV1S65	IGH	V	FALSE	2804
Rattus norvegicus functional	IGHV1S66	IGH	V	TRUE	2805
Rattus norvegicus functional	IGHV1S67	IGH	V	TRUE	2806
Rattus norvegicus non-functional	IGHV1S7	IGH	V	FALSE	2807
Rattus norvegicus non-functional	IGHV1S8	IGH	V	FALSE	2808
Rattus norvegicus functional	IGHV1S9	IGH	V	TRUE	2809
Rattus norvegicus functional	IGHV2S1	IGH	V	TRUE	2810
Rattus norvegicus functional	IGHV2S10	IGH	V	TRUE	2811
Rattus norvegicus non-functional	IGHV2S11	IGH	V	FALSE	2812
Rattus norvegicus functional	IGHV2S12	IGH	V	TRUE	2813
Rattus norvegicus functional	IGHV2S13	IGH	V	TRUE	2814
Rattus norvegicus functional	IGHV2S14	IGH	V	TRUE	2815
Rattus norvegicus non-functional	IGHV2S15	IGH	V	FALSE	2816
Rattus norvegicus non-functional	IGHV2S16	IGH	V	FALSE	2817
Rattus norvegicus non-functional	IGHV2S17	IGH	V	FALSE	2818
Rattus norvegicus functional	IGHV2S18	IGH	V	TRUE	2819
Rattus norvegicus non-functional	IGHV2S19	IGH	V	FALSE	2820
Rattus norvegicus non-functional	IGHV2S2	IGH	V	FALSE	2821
Rattus norvegicus functional	IGHV2S20	IGH	V	TRUE	2822
Rattus norvegicus non-functional	IGHV2S21	IGH	V	FALSE	2823
Rattus norvegicus non-functional	IGHV2S22	IGH	V	FALSE	2824
Rattus norvegicus non-functional	IGHV2S23	IGH	V	FALSE	2825
Rattus norvegicus non-functional	IGHV2S24	IGH	V	FALSE	2826
Rattus norvegicus non-functional	IGHV2S25	IGH	V	FALSE	2827
Rattus norvegicus non-functional	IGHV2S26	IGH	V	FALSE	2828
Rattus norvegicus non-functional	IGHV2S27	IGH	V	FALSE	2829
Rattus norvegicus non-functional	IGHV2S28	IGH	V	FALSE	2830
Rattus norvegicus non-functional	IGHV2S29	IGH	V	FALSE	2831
Rattus norvegicus functional	IGHV2S30	IGH	V	TRUE	2832
Rattus norvegicus functional	IGHV2S31	IGH	V	TRUE	2833
Rattus norvegicus non-functional	IGHV2S32	IGH	V	FALSE	2834
Rattus norvegicus functional	IGHV2S33	IGH	V	TRUE	2835
Rattus norvegicus non-functional	IGHV2S34	IGH	V	FALSE	2836
Rattus norvegicus non-functional	IGHV2S35	IGH	V	FALSE	2837
Rattus norvegicus non-functional	IGHV2S36	IGH	V	FALSE	2838
Rattus norvegicus non-functional	IGHV2S37	IGH	V	FALSE	2839
Rattus norvegicus non-functional	IGHV2S38	IGH	V	FALSE	2840
Rattus norvegicus non-functional	IGHV2S39	IGH	V	FALSE	2841
Rattus norvegicus functional	IGHV2S40	IGH	V	TRUE	2842
Rattus norvegicus functional	IGHV2S41	IGH	V	TRUE	2843
Rattus norvegicus non-functional	IGHV2S42	IGH	V	FALSE	2844
Rattus norvegicus non-functional	IGHV2S43	IGH	V	FALSE	2845
Rattus norvegicus non-functional	IGHV2S44	IGH	V	FALSE	2846
Rattus norvegicus non-functional	IGHV2S45	IGH	V	FALSE	2847
Rattus norvegicus non-functional	IGHV2S46	IGH	V	FALSE	2848
Rattus norvegicus non-functional	IGHV2S47	IGH	V	FALSE	2849
Rattus norvegicus functional	IGHV2S48	IGH	V	TRUE	2850
Rattus norvegicus non-functional	IGHV2S49	IGH	V	FALSE	2851
Rattus norvegicus functional	IGHV2S5	IGH	V	TRUE	2852
Rattus norvegicus non-functional	IGHV2S50	IGH	V	FALSE	2853
Rattus norvegicus non-functional	IGHV2S51	IGH	V	FALSE	2854
Rattus norvegicus non-functional	IGHV2S52	IGH	V	FALSE	2855
Rattus norvegicus non-functional	IGHV2S53	IGH	V	FALSE	2856
Rattus norvegicus functional	IGHV2S54	IGH	V	TRUE	2857
Rattus norvegicus non-functional	IGHV2S55	IGH	V	FALSE	2858
Rattus norvegicus functional	IGHV2S56	IGH	V	TRUE	2859
Rattus norvegicus non-functional	IGHV2S57	IGH	V	FALSE	2860
Rattus norvegicus non-functional	IGHV2S58	IGH	V	FALSE	2861
Rattus norvegicus non-functional	IGHV2S59	IGH	V	FALSE	2862
Rattus norvegicus non-functional	IGHV2S6	IGH	V	FALSE	2863
Rattus norvegicus non-functional	IGHV2S60	IGH	V	FALSE	2864
Rattus norvegicus functional	IGHV2S61	IGH	V	TRUE	2865
Rattus norvegicus non-functional	IGHV2S62	IGH	V	FALSE	2866
Rattus norvegicus functional	IGHV2S63	IGH	V	TRUE	2867
Rattus norvegicus functional	IGHV2S64	IGH	V	TRUE	2868
Rattus norvegicus non-functional	IGHV2S69	IGH	V	FALSE	2869
Rattus norvegicus non-functional	IGHV2S7	IGH	V	FALSE	2870
Rattus norvegicus functional	IGHV2S70	IGH	V	TRUE	2871
Rattus norvegicus non-functional	IGHV2S71	IGH	V	FALSE	2872
Rattus norvegicus functional	IGHV2S72	IGH	V	TRUE	2873
Rattus norvegicus non-functional	IGHV2S73	IGH	V	FALSE	2874
Rattus norvegicus non-functional	IGHV2S74	IGH	V	FALSE	2875
Rattus norvegicus functional	IGHV2S75	IGH	V	TRUE	2876
Rattus norvegicus non-functional	IGHV2S76	IGH	V	FALSE	2877
Rattus norvegicus non-functional	IGHV2S77	IGH	V	FALSE	2878
Rattus norvegicus functional	IGHV2S78	IGH	V	TRUE	2879
Rattus norvegicus non-functional	IGHV2S79	IGH	V	FALSE	2880
Rattus norvegicus functional	IGHV2S8	IGH	V	TRUE	2881
Rattus norvegicus non-functional	IGHV2S80	IGH	V	FALSE	2882
Rattus norvegicus non-functional	IGHV2S81	IGH	V	FALSE	2883
Rattus norvegicus functional	IGHV2S82	IGH	V	TRUE	2884
Rattus norvegicus non-functional	IGHV2S83	IGH	V	FALSE	2885
Rattus norvegicus functional	IGHV2S84	IGH	V	TRUE	2886
Rattus norvegicus functional	IGHV2S85	IGH	V	TRUE	2887
Rattus norvegicus non-functional	IGHV2S86	IGH	V	FALSE	2888
Rattus norvegicus non-functional	IGHV2S87	IGH	V	FALSE	2889
Rattus norvegicus functional	IGHV2S88	IGH	V	TRUE	2890
Rattus norvegicus functional	IGHV2S89	IGH	V	TRUE	2891
Rattus norvegicus non-functional	IGHV2S9	IGH	V	FALSE	2892
Rattus norvegicus non-functional	IGHV2S90	IGH	V	FALSE	2893
Rattus norvegicus non-functional	IGHV2S91	IGH	V	FALSE	2894
Rattus norvegicus functional	IGHV2S92	IGH	V	TRUE	2895
Rattus norvegicus non-functional	IGHV2S93	IGH	V	FALSE	2896
Rattus norvegicus functional	IGHV2S94	IGH	V	TRUE	2897
Rattus norvegicus non-functional	IGHV2S95	IGH	V	FALSE	2898
Rattus norvegicus non-functional	IGHV2S96	IGH	V	FALSE	2899
Rattus norvegicus functional	IGHV2S97	IGH	V	TRUE	2900
Rattus norvegicus functional	IGHV2S98	IGH	V	TRUE	2901
Rattus norvegicus non-functional	IGHV2S99	IGH	V	FALSE	2902
Rattus norvegicus functional	IGHV3S1	IGH	V	TRUE	2903
Rattus norvegicus non-functional	IGHV3S2	IGH	V	FALSE	2904
Rattus norvegicus functional	IGHV3S3	IGH	V	TRUE	2905
Rattus norvegicus non-functional	IGHV3S4	IGH	V	FALSE	2906
Rattus norvegicus functional	IGHV3S5	IGH	V	TRUE	2907
Rattus norvegicus non-functional	IGHV3S6	IGH	V	FALSE	2908
Rattus norvegicus functional	IGHV3S7	IGH	V	TRUE	2909
Rattus norvegicus non-functional	IGHV3S8	IGH	V	FALSE	2910
Rattus norvegicus functional	IGHV4S1	IGH	V	TRUE	2911
Rattus norvegicus functional	IGHV4S2	IGH	V	TRUE	2912
Rattus norvegicus non-functional	IGHV4S3	IGH	V	FALSE	2913
Rattus norvegicus non-functional	IGHV4S4	IGH	V	FALSE	2914
Rattus norvegicus non-functional	IGHV5S1	IGH	V	FALSE	2915
Rattus norvegicus functional	IGHV5S10	IGH	V	TRUE	2916
Rattus norvegicus functional	IGHV5S11	IGH	V	TRUE	2917
Rattus norvegicus non-functional	IGHV5S12	IGH	V	FALSE	2918
Rattus norvegicus functional	IGHV5S13	IGH	V	TRUE	2919
Rattus norvegicus functional	IGHV5S14	IGH	V	TRUE	2920
Rattus norvegicus non-functional	IGHV5S15	IGH	V	FALSE	2921
Rattus norvegicus functional	IGHV5S16	IGH	V	TRUE	2922
Rattus norvegicus non-functional	IGHV5S17	IGH	V	FALSE	2923
Rattus norvegicus non-functional	IGHV5S18	IGH	V	FALSE	2924
Rattus norvegicus non-functional	IGHV5S19	IGH	V	FALSE	2925
Rattus norvegicus non-functional	IGHV5S2	IGH	V	FALSE	2926
Rattus norvegicus non-functional	IGHV5S20	IGH	V	FALSE	2927
